,Unnamed: 0,Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume,Stock
1754,247,2017-01-05,180.01,180.9999,178.01,179.3,20840.0,0.0,1.0,179.14380273278,180.12893939366,177.1534266122,178.43721920998,20840.0,COKE
1753,246,2017-01-06,178.88,179.6,176.01,177.21,21781.0,0.0,1.0,178.01924022465,178.73577562806,175.16305049162,176.35727616397,21781.0,COKE
3126,246,2017-01-06,814.99,828.96,811.5,825.21,2017097.0,0.0,1.0,814.99,828.96,811.5,825.21,2017097.0,GOOGL
999,246,2017-01-06,226.93,230.31,225.45,229.01,5527893.0,0.0,1.0,226.93,230.31,225.45,229.01,5527893.0,TSLA
245,245,2017-01-06,116.78,118.16,116.47,117.91,31751900.0,0.0,1.0,115.33759638107,116.70055136485,115.03142533399,116.45363923011,31751900.0,AAPL
2372,111,2017-01-06,41.25,41.34,40.85,41.23,6087644.0,0.0,1.0,41.25,41.34,40.85,41.23,6087644.0,YHOO
998,245,2017-01-09,228.97,231.92,228.0,231.28,3979484.0,0.0,1.0,228.97,231.92,228.0,231.28,3979484.0,TSLA
2371,110,2017-01-09,41.17,41.66,41.125,41.34,7797445.0,0.0,1.0,41.17,41.66,41.125,41.34,7797445.0,YHOO
244,244,2017-01-09,117.95,119.43,117.94,118.99,33561948.0,0.0,1.0,116.49314517167,117.95486500933998,116.48326868628,117.5202996522,33561948.0,AAPL
1752,245,2017-01-09,177.0,177.0,172.3,173.17,35326.0,0.0,1.0,176.14828667131002,176.14828667131002,171.47090278795,172.3367164004,35326.0,COKE
3125,245,2017-01-09,826.37,830.43,821.62,827.18,1408924.0,0.0,1.0,826.37,830.43,821.62,827.18,1408924.0,GOOGL
997,244,2017-01-10,232.0,232.0,226.89,229.87,3659955.0,0.0,1.0,232.0,232.0,226.89,229.87,3659955.0,TSLA
2370,109,2017-01-10,41.89,42.37,41.54,42.3,8111079.0,0.0,1.0,41.89,42.37,41.54,42.3,8111079.0,YHOO
1751,244,2017-01-10,172.39,173.01,170.15,171.73,27305.0,0.0,1.0,171.56046971337,172.17748631075,169.33124845831998,170.90364559358,27305.0,COKE
3124,244,2017-01-10,827.07,829.41,823.14,826.01,1197442.0,0.0,1.0,827.07,829.41,823.14,826.01,1197442.0,GOOGL
243,243,2017-01-10,118.77,119.38,118.3,119.11,24462051.0,0.0,1.0,117.30301697362,117.9054825824,116.83882216031,117.63881747687,24462051.0,AAPL
996,243,2017-01-11,229.07,229.98,226.68,229.73,3650825.0,0.0,1.0,229.07,229.98,226.68,229.73,3650825.0,TSLA
3123,243,2017-01-11,826.62,829.9,821.47,829.86,1325394.0,0.0,1.0,826.62,829.9,821.47,829.86,1325394.0,GOOGL
2369,108,2017-01-11,42.27,42.59,42.07,42.59,6946237.0,0.0,1.0,42.27,42.59,42.07,42.59,6946237.0,YHOO
1750,243,2017-01-11,171.0,171.08,169.77,170.92,20980.0,0.0,1.0,170.17715830957,170.25677335439,168.95307699541002,170.09754326475002,20980.0,COKE
242,242,2017-01-11,118.74,119.93,118.6,119.75,27588593.0,0.0,1.0,117.27338751745,118.44868927883002,117.135116722,118.27091254181002,27588593.0,AAPL
995,242,2017-01-12,229.06,230.7,225.58,229.59,3790229.0,0.0,1.0,229.06,230.7,225.58,229.59,3790229.0,TSLA
2368,107,2017-01-12,42.34,42.4604,41.7,42.11,6024900.0,0.0,1.0,42.34,42.4604,41.7,42.11,6024900.0,YHOO
241,241,2017-01-12,118.895,119.3,118.21,119.25,27086220.0,0.0,1.0,117.42647304099,117.82647069928,116.7499337918,117.77708827233,27086220.0,AAPL
1749,242,2017-01-12,170.52,170.52,168.37,169.3,17057.0,0.0,1.0,169.69946804063,169.69946804063,167.55981371101,168.48533860708,17057.0,COKE
3122,242,2017-01-12,828.38,830.38,821.01,829.53,1350308.0,0.0,1.0,828.38,830.38,821.01,829.53,1350308.0,GOOGL
240,240,2017-01-13,119.11,119.62,118.81,119.04,26111948.0,0.0,1.0,117.63881747687,118.14251823175,117.34252291518,117.56968207915,26111948.0,AAPL
994,241,2017-01-13,230.0,237.85,229.59,237.75,6092960.0,0.0,1.0,230.0,237.85,229.59,237.75,6092960.0,TSLA
3121,241,2017-01-13,831.0,834.65,829.52,830.94,1290182.0,0.0,1.0,831.0,834.65,829.52,830.94,1290182.0,GOOGL
2367,106,2017-01-13,42.11,42.46,42.02,42.27,4513026.0,0.0,1.0,42.11,42.46,42.02,42.27,4513026.0,YHOO
1748,241,2017-01-13,168.7,170.14,167.8,170.1,24570.0,0.0,1.0,167.8882257709,169.32129657772,166.99255651664,169.28148905531,24570.0,COKE
993,240,2017-01-17,236.7,239.96,234.37,235.58,4617522.0,0.0,1.0,236.7,239.96,234.37,235.58,4617522.0,TSLA
3120,240,2017-01-17,830.0,830.18,823.2001,827.46,1440905.0,0.0,1.0,830.0,830.18,823.2001,827.46,1440905.0,GOOGL
1747,240,2017-01-17,169.16,169.99,166.05,166.71,23225.0,0.0,1.0,168.34601227864,169.17201836868,165.25097741113,165.90780153093002,23225.0,COKE
2366,105,2017-01-17,42.06,42.18,41.84,41.99,4779009.0,0.0,1.0,42.06,42.18,41.84,41.99,4779009.0,YHOO
239,239,2017-01-17,118.34,120.24,118.22,120.0,34439843.0,0.0,1.0,116.87832810187,118.75486032591002,116.75981027719,118.51782467656,34439843.0,AAPL
2365,104,2017-01-18,42.15,42.15,41.8,42.03,3594963.0,0.0,1.0,42.15,42.15,41.8,42.03,3594963.0,YHOO
1746,239,2017-01-18,167.04,168.25,165.6,168.0,18256.0,0.0,1.0,166.23621359082,167.44039114377,164.803142784,167.19159412870002,18256.0,COKE
992,239,2017-01-18,236.65,239.71,235.58,238.36,3768967.0,0.0,1.0,236.65,239.71,235.58,238.36,3768967.0,TSLA
238,238,2017-01-18,120.0,120.5,119.71,119.99,23712961.0,0.0,1.0,118.51782467656,119.01164894603998,118.23140660026002,118.50794819117,23712961.0,AAPL
3119,239,2017-01-18,829.8,829.81,824.08,829.02,1027698.0,0.0,1.0,829.8,829.81,824.08,829.02,1027698.0,GOOGL
3118,238,2017-01-19,829.0,832.9999,823.96,824.37,1070454.0,0.0,1.0,829.0,832.9999,823.96,824.37,1070454.0,GOOGL
991,238,2017-01-19,247.25,248.68,240.75,243.76,7732303.0,0.0,1.0,247.25,248.68,240.75,243.76,7732303.0,TSLA
1745,238,2017-01-19,167.17,167.99,166.28,166.41,13986.0,0.0,1.0,166.36558803866,167.1816422481,165.479870665,165.60924511283997,13986.0,COKE
237,237,2017-01-19,119.4,120.09,119.37,119.78,25597291.0,0.0,1.0,117.92523555317,118.60671304506,117.89560609701,118.30054199798,25597291.0,AAPL
2364,103,2017-01-19,42.05,42.19,41.9,42.09,6005615.0,0.0,1.0,42.05,42.19,41.9,42.09,6005615.0,YHOO
990,237,2017-01-20,245.46,246.0,243.01,244.73,4204275.0,0.0,1.0,245.46,246.0,243.01,244.73,4204275.0,TSLA
236,236,2017-01-20,120.45,120.45,119.7346,120.0,32597892.0,0.0,1.0,118.96226651908998,118.96226651908998,118.25570275431002,118.51782467656,32597892.0,AAPL
2363,102,2017-01-20,42.33,42.535,41.865,42.05,5511713.0,0.0,1.0,42.33,42.535,41.865,42.05,5511713.0,YHOO
1744,237,2017-01-20,166.7,168.055,166.01,166.64,14853.0,0.0,1.0,165.89784965031998,167.24632947202,165.21116988872,165.83813836671,14853.0,COKE
3117,237,2017-01-20,829.09,829.24,824.6,828.17,1306183.0,0.0,1.0,829.09,829.24,824.6,828.17,1306183.0,GOOGL
2362,101,2017-01-23,41.95,42.45,41.84,42.4,13662837.0,0.0,1.0,41.95,42.45,41.84,42.4,13662837.0,YHOO
3116,236,2017-01-23,831.61,845.5428,828.7,844.43,2457377.0,0.0,1.0,831.61,845.5428,828.7,844.43,2457377.0,GOOGL
1743,236,2017-01-23,166.27,169.13,166.21,167.69,16666.0,0.0,1.0,165.4699187844,168.31615663683002,165.41020750078002,166.88308583001,16666.0,COKE
989,236,2017-01-23,245.85,250.8899,245.5,248.92,6262938.0,0.0,1.0,245.85,250.8899,245.5,248.92,6262938.0,TSLA
235,235,2017-01-23,120.0,120.81,119.77,120.08,22050218.0,0.0,1.0,118.51782467656,119.31781999312,118.29066551258998,118.59683655968,22050218.0,AAPL
2361,100,2017-01-24,43.65,44.22,43.43,43.9,24933488.0,0.0,1.0,43.65,44.22,43.43,43.9,24933488.0,YHOO
234,234,2017-01-24,119.55,120.1,119.5,119.97,23211038.0,0.0,1.0,118.07338283402,118.61658953045,118.02400040707,118.48819522039,23211038.0,AAPL
988,235,2017-01-24,250.0,254.8,249.65,254.61,4965451.0,0.0,1.0,250.0,254.8,249.65,254.61,4965451.0,TSLA
1742,235,2017-01-24,167.3,170.0,167.3,169.6,23729.0,0.0,1.0,166.4949624865,169.18197024928003,166.4949624865,168.78389502516,23729.0,COKE
3115,235,2017-01-24,846.98,851.52,842.28,849.53,1688375.0,0.0,1.0,846.98,851.52,842.28,849.53,1688375.0,GOOGL
3114,234,2017-01-25,853.55,858.7936,849.74,858.45,1662148.0,0.0,1.0,853.55,858.7936,849.74,858.45,1662148.0,GOOGL
1741,234,2017-01-25,169.6,170.265,168.8,169.35,32145.0,0.25,1.0,169.03305932251,169.69583635347,168.23573357099,168.78389502516,32145.0,COKE
987,234,2017-01-25,257.31,258.46,251.8,254.47,5146361.0,0.0,1.0,257.31,258.46,251.8,254.47,5146361.0,TSLA
233,233,2017-01-25,120.42,122.1,120.28,121.88,32586673.0,0.0,1.0,118.93263706293,120.5918866084,118.79436626747,120.37460392982,32586673.0,AAPL
2360,99,2017-01-25,44.11,45.0,44.09,44.94,14388287.0,0.0,1.0,44.11,45.0,44.09,44.94,14388287.0,YHOO
2359,98,2017-01-26,44.83,45.08,44.4,44.55,9974613.0,0.0,1.0,44.83,45.08,44.4,44.55,9974613.0,YHOO
232,232,2017-01-26,121.67,122.44,121.6,121.94,26337576.0,0.0,1.0,120.16719773664,120.92768711165002,120.09806233891,120.43386284216,26337576.0,AAPL
986,233,2017-01-26,254.29,255.74,250.75,252.51,3152123.0,0.0,1.0,254.29,255.74,250.75,252.51,3152123.0,TSLA
1740,233,2017-01-26,168.53,168.9843,165.89,166.49,20938.0,0.0,1.0,167.96663612985,168.419417491,165.33546114983,165.93345546347,20938.0,COKE
3113,233,2017-01-26,859.05,861.0,850.5201,856.98,3493251.0,0.0,1.0,859.05,861.0,850.5201,856.98,3493251.0,GOOGL
1739,232,2017-01-27,166.26,166.96,165.28,165.91,14373.0,0.0,1.0,165.70422430991002,166.40188434248998,164.7275002643,165.35539429362,14373.0,COKE
231,231,2017-01-27,122.14,122.35,121.6,121.95,20562944.0,0.0,1.0,120.63139254996,120.83879874314,120.09806233891,120.44373932755,20562944.0,AAPL
985,232,2017-01-27,251.38,253.0,248.52,252.95,3166336.0,0.0,1.0,251.38,253.0,248.52,252.95,3166336.0,TSLA
3112,232,2017-01-27,859.0,867.0,841.9,845.03,3752497.0,0.0,1.0,859.0,867.0,841.9,845.03,3752497.0,GOOGL
2358,97,2017-01-27,44.54,44.71,44.23,44.42,4943138.0,0.0,1.0,44.54,44.71,44.23,44.42,4943138.0,YHOO
230,230,2017-01-30,120.93,121.63,120.66,121.63,30377503.0,0.0,1.0,119.4363378178,120.12769179508,119.16967271228,120.12769179508,30377503.0,AAPL
2357,96,2017-01-30,44.22,44.22,43.705,43.93,6906121.0,0.0,1.0,44.22,44.22,43.705,43.93,6906121.0,YHOO
1738,231,2017-01-30,165.1,165.3744,162.98,164.5,16760.0,0.0,1.0,164.54810197021,164.82158470298,162.43518872868,163.95010765657,16760.0,COKE
3111,231,2017-01-30,837.06,837.23,821.03,823.83,3516933.0,0.0,1.0,837.06,837.23,821.03,823.83,3516933.0,GOOGL
984,231,2017-01-30,252.53,255.2899,247.1,250.63,3801074.0,0.0,1.0,252.53,255.2899,247.1,250.63,3801074.0,TSLA
2356,95,2017-01-31,43.78,44.15,43.67,44.07,5153697.0,0.0,1.0,43.78,44.15,43.67,44.07,5153697.0,YHOO
3110,230,2017-01-31,819.5,823.07,813.4,820.19,2020180.0,0.0,1.0,819.5,823.07,813.4,820.19,2020180.0,GOOGL
229,229,2017-01-31,121.15,121.39,120.62,121.35,49200993.0,0.0,1.0,119.65362049637,119.89065614573,119.13016677071998,119.85115020417,49200993.0,AAPL
983,230,2017-01-31,249.24,255.89,247.7,251.93,4116104.0,0.0,1.0,249.24,255.89,247.7,251.93,4116104.0,TSLA
1737,230,2017-01-31,164.09,169.33,162.305,168.84,26058.0,0.0,1.0,163.54147820891,168.76396188138,161.76244512583,168.27559985857,26058.0,COKE
228,228,2017-02-01,127.03,130.49,127.01,128.75,111985040.0,0.0,1.0,125.46099390553002,128.87825785036998,125.44124093475,127.15974939256,111985040.0,AAPL
3109,229,2017-02-01,824.0,824.0,812.25,815.24,2251047.0,0.0,1.0,824.0,824.0,812.25,815.24,2251047.0,GOOGL
982,229,2017-02-01,253.05,253.2,249.05,249.24,3958829.0,0.0,1.0,253.05,253.2,249.05,249.24,3958829.0,TSLA
1736,229,2017-02-01,169.79,169.82,167.54,168.22,27407.0,0.0,1.0,169.2224241885,169.25232390418,166.97994551235,167.65767240114,27407.0,COKE
2355,94,2017-02-01,44.25,44.26,43.71,43.78,5307216.0,0.0,1.0,44.25,44.26,43.71,43.78,5307216.0,YHOO
227,227,2017-02-02,127.975,129.39,127.78,128.53,33710411.0,0.0,1.0,126.39432177485,127.7918444575,126.20173030975,126.94246671398,33710411.0,AAPL
3108,228,2017-02-02,815.0,824.56,812.051,818.26,1689179.0,0.0,1.0,815.0,824.56,812.051,818.26,1689179.0,GOOGL
1735,228,2017-02-02,168.8,169.8,168.68,169.32,14635.0,0.0,1.0,168.23573357099,169.23239076039,168.11613470826,168.75399530948,14635.0,COKE
981,228,2017-02-02,248.34,252.42,247.71,251.55,2499775.0,0.0,1.0,248.34,252.42,247.71,251.55,2499775.0,TSLA
2354,93,2017-02-02,43.63,43.995,43.58,43.69,5065117.0,0.0,1.0,43.63,43.995,43.58,43.69,5065117.0,YHOO
3107,227,2017-02-03,823.13,826.13,819.35,820.13,1528095.0,0.0,1.0,823.13,826.13,819.35,820.13,1528095.0,GOOGL
980,227,2017-02-03,251.91,252.179,249.68,251.33,2186723.0,0.0,1.0,251.91,252.179,249.68,251.33,2186723.0,TSLA
226,226,2017-02-03,128.31,129.19,128.16,129.08,24507301.0,0.0,1.0,126.72518403541,127.5943147497,126.57703675456,127.48567341042,24507301.0,AAPL
2353,92,2017-02-03,43.9,43.99,43.66,43.71,6422438.0,0.0,1.0,43.9,43.99,43.66,43.71,6422438.0,YHOO
1734,227,2017-02-03,169.5,171.5653,169.5,171.16,18021.0,0.0,1.0,168.93339360357,170.99178969684,168.93339360357,170.58784453798,18021.0,COKE
1733,226,2017-02-06,170.95,171.99,170.625,171.29,15328.0,0.0,1.0,170.37854652821002,171.41507000517998,170.05463294165,170.7174099726,15328.0,COKE
2352,91,2017-02-06,43.62,44.53,43.56,44.42,7308775.0,0.0,1.0,43.62,44.53,43.56,44.42,7308775.0,YHOO
225,225,2017-02-06,129.13,130.5,128.9,130.29,26845924.0,0.0,1.0,127.53505583737,128.88813433576,127.3078966734,128.68072814257,26845924.0,AAPL
3106,226,2017-02-06,820.92,822.39,814.29,821.62,1350875.0,0.0,1.0,820.92,822.39,814.29,821.62,1350875.0,GOOGL
979,226,2017-02-06,251.0,257.82,250.63,257.77,3562517.0,0.0,1.0,251.0,257.82,250.63,257.77,3562517.0,TSLA
224,224,2017-02-07,130.54,132.09,130.45,131.53,38183841.0,0.0,1.0,128.92764027732,130.45849551272,128.83875190881,129.9054123309,38183841.0,AAPL
3105,225,2017-02-07,825.5,831.92,823.2926,829.23,1666605.0,0.0,1.0,825.5,831.92,823.2926,829.23,1666605.0,GOOGL
978,225,2017-02-07,258.19,260.0,256.42,257.48,4244775.0,0.0,1.0,258.19,260.0,256.42,257.48,4244775.0,TSLA
1732,225,2017-02-07,171.41,173.48,170.775,172.34,26183.0,0.0,1.0,170.83700883533,172.90008921739,170.20413152006,171.76390002147,26183.0,COKE
2351,90,2017-02-07,44.43,44.5934,44.19,44.37,4445846.0,0.0,1.0,44.43,44.5934,44.19,44.37,4445846.0,YHOO
1731,224,2017-02-08,183.98,183.98,171.76,172.99,18512.0,0.0,1.0,183.36498970611,183.36498970611,171.18583885162,172.41172719459,18512.0,COKE
977,224,2017-02-08,257.35,263.36,256.2,262.08,3933014.0,0.0,1.0,257.35,263.36,256.2,262.08,3933014.0,TSLA
2350,89,2017-02-08,44.5,45.19,44.34,45.07,6531000.0,0.0,1.0,44.5,45.19,44.34,45.07,6531000.0,YHOO
223,223,2017-02-08,131.35,132.22,131.22,132.04,23004072.0,0.0,1.0,129.72763559388,130.58688982279,129.59924128382,130.40911308577,23004072.0,AAPL
3104,224,2017-02-08,830.53,834.25,825.11,829.88,1302225.0,0.0,1.0,830.53,834.25,825.11,829.88,1302225.0,GOOGL
976,223,2017-02-09,266.25,271.18,266.15,269.2,7820222.0,0.0,1.0,266.25,271.18,266.15,269.2,7820222.0,TSLA
222,222,2017-02-09,131.65,132.445,131.12,132.42,28349859.0,0.57,1.0,130.58361630713,131.37217669425,130.05790938238002,131.34737919779,28349859.0,AAPL
3103,223,2017-02-09,831.73,831.98,826.5,830.06,1194238.0,0.0,1.0,831.73,831.98,826.5,830.06,1194238.0,GOOGL
2349,88,2017-02-09,44.95,45.24,44.82,45.08,3769280.0,0.0,1.0,44.95,45.24,44.82,45.08,3769280.0,YHOO
1730,223,2017-02-09,173.89,178.48,172.86,176.4,31024.0,0.0,1.0,173.30871866505,177.88337516439998,172.28216175996002,175.81032821044,31024.0,COKE
3102,222,2017-02-10,832.95,837.15,830.51,834.85,1415128.0,0.0,1.0,832.95,837.15,830.51,834.85,1415128.0,GOOGL
975,222,2017-02-10,269.79,270.95,266.11,269.23,3619739.0,0.0,1.0,269.79,270.95,266.11,269.23,3619739.0,TSLA
2348,87,2017-02-10,45.15,45.23,44.96,45.03,4158744.0,0.0,1.0,45.15,45.23,44.96,45.03,4158744.0,YHOO
1729,222,2017-02-10,177.3,177.43,174.83,177.0,10021.0,0.0,1.0,176.70731968091,176.83688511553,174.24557642308,176.40832252409,10021.0,COKE
221,221,2017-02-10,132.46,132.94,132.05,132.12,20065458.0,0.0,1.0,131.38705519212,131.86316712396,130.98037625033,131.04980924039,20065458.0,AAPL
220,220,2017-02-13,133.08,133.82,132.75,133.29,23035421.0,0.0,1.0,132.00203310408,132.73603899901002,131.67470615094,132.21033207426,23035421.0,AAPL
2347,86,2017-02-13,45.08,45.57,44.94,45.46,7491311.0,0.0,1.0,45.08,45.57,44.94,45.46,7491311.0,YHOO
1728,221,2017-02-13,176.5,176.915,174.32,176.5,22154.0,0.0,1.0,175.90999392938,176.32360666299,173.73728125648998,175.90999392938,22154.0,COKE
974,221,2017-02-13,270.74,280.7899,270.51,280.6,7029605.0,0.0,1.0,270.74,280.7899,270.51,280.6,7029605.0,TSLA
3101,221,2017-02-13,837.7,841.735,836.2460000000001,838.96,1295708.0,0.0,1.0,837.7,841.735,836.2460000000001,838.96,1295708.0,GOOGL
973,220,2017-02-14,279.03,287.39,278.61,280.98,7345224.0,0.0,1.0,279.03,287.39,278.61,280.98,7345224.0,TSLA
2346,85,2017-02-14,45.38,45.58,44.9,45.02,6676842.0,0.0,1.0,45.38,45.58,44.9,45.02,6676842.0,YHOO
3100,220,2017-02-14,839.77,842.0,835.83,840.03,1363345.0,0.0,1.0,839.77,842.0,835.83,840.03,1363345.0,GOOGL
219,219,2017-02-14,133.47,135.09,133.25,135.02,33226223.0,0.0,1.0,132.38887404871,133.99575181868,132.17065607994,133.92631882862,33226223.0,AAPL
1727,220,2017-02-14,176.4,176.41,174.2,174.28,13914.0,0.0,1.0,175.81032821044,175.82029478233997,173.61768239376,173.69741496891004,13914.0,COKE
1726,219,2017-02-15,174.4,175.05,174.07,174.44,18255.0,0.0,1.0,173.81701383163997,174.46484100475,173.48811695913997,173.85688011922002,18255.0,COKE
972,219,2017-02-15,280.0,282.24,276.44,279.76,4947856.0,0.0,1.0,280.0,282.24,276.44,279.76,4947856.0,TSLA
2345,84,2017-02-15,45.03,46.72,44.64,45.65,22509206.0,0.0,1.0,45.03,46.72,44.64,45.65,22509206.0,YHOO
3099,219,2017-02-15,838.81,841.7725,836.22,837.32,1357185.0,0.0,1.0,838.81,841.7725,836.22,837.32,1357185.0,GOOGL
218,218,2017-02-15,135.52,136.27,134.62,135.51,35623100.0,0.0,1.0,134.42226875763,135.16619365114,133.52955888542,134.41234975905002,35623100.0,AAPL
3098,218,2017-02-16,838.5,842.69,837.26,842.17,1005084.0,0.0,1.0,838.5,842.69,837.26,842.17,1005084.0,GOOGL
971,218,2017-02-16,277.6,280.0,268.5,268.95,7077322.0,0.0,1.0,277.6,280.0,268.5,268.95,7077322.0,TSLA
217,217,2017-02-16,135.67,135.9,134.8398,135.345,22584555.0,0.0,1.0,134.57105373633,134.79919070366998,133.74757847421,134.24868628248,22584555.0,AAPL
2344,83,2017-02-16,45.65,45.69,45.01,45.16,8972022.0,0.0,1.0,45.65,45.69,45.01,45.16,8972022.0,YHOO
1725,218,2017-02-16,174.1,175.12,174.1,175.09,11015.0,0.0,1.0,173.51801667482,174.53460700801003,173.51801667482,174.50470729233,11015.0,COKE
2343,82,2017-02-17,44.95,45.34,44.79,45.1,9417191.0,0.0,1.0,44.95,45.34,44.79,45.1,9417191.0,YHOO
1724,217,2017-02-17,175.53,177.6,175.53,177.06,19762.0,0.0,1.0,174.94323645567002,177.00631683773,174.94323645567002,176.46812195545,19762.0,COKE
216,216,2017-02-17,135.1,135.83,135.1,135.72,22198197.0,0.0,1.0,134.00567081726,134.72975771361,134.00567081726,134.62064872923,22198197.0,AAPL
970,217,2017-02-17,265.8,272.89,264.15,272.23,6257149.0,0.0,1.0,265.8,272.89,264.15,272.23,6257149.0,TSLA
3097,217,2017-02-17,841.31,846.94,839.78,846.55,1461210.0,0.0,1.0,841.31,846.94,839.78,846.55,1461210.0,GOOGL
2342,81,2017-02-21,45.22,45.61,45.1,45.5,8115953.0,0.0,1.0,45.22,45.61,45.1,45.5,8115953.0,YHOO
3096,216,2017-02-21,847.99,852.2,846.55,849.27,1261062.0,0.0,1.0,847.99,852.2,846.55,849.27,1261062.0,GOOGL
969,216,2017-02-21,275.45,281.4,274.01,277.39,5676747.0,0.0,1.0,275.45,281.4,274.01,277.39,5676747.0,TSLA
215,215,2017-02-21,136.23,136.75,135.98,136.7,24507156.0,0.0,1.0,135.12651765682,135.64230558298,134.87854269231002,135.59271059008,24507156.0,AAPL
1723,216,2017-02-21,177.85,181.27,177.85,181.09,33026.0,0.0,1.0,177.25548113508,180.66404872283,177.25548113508,180.48465042874,33026.0,COKE
3095,215,2017-02-22,848.0,853.79,846.7101,851.36,1224889.0,0.0,1.0,848.0,853.79,846.7101,851.36,1224889.0,GOOGL
968,215,2017-02-22,280.31,283.45,272.6,273.51,8754975.0,0.0,1.0,280.31,283.45,272.6,273.51,8754975.0,TSLA
214,214,2017-02-22,136.43,137.12,136.11,137.11,20836932.0,0.0,1.0,135.32489762842,136.00930853045,135.00748967385,135.99938953187,20836932.0,AAPL
1722,215,2017-02-22,180.73,181.1541,178.83,180.57,19307.0,0.0,1.0,180.12585384055,180.54853615458,178.23220518069002,179.96638869025003,19307.0,COKE
2341,80,2017-02-22,45.47,46.345,45.45,45.98,7730221.0,0.0,1.0,45.47,46.345,45.45,45.98,7730221.0,YHOO
3094,214,2017-02-23,851.08,852.62,842.5,851.0,1386681.0,0.0,1.0,851.08,852.62,842.5,851.0,1386681.0,GOOGL
967,214,2017-02-23,264.0,264.66,255.56,255.99,14915249.0,0.0,1.0,264.0,264.66,255.56,255.99,14915249.0,TSLA
